step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.156627655029297,4.14218807220459,0.01,-100.0
1,1,3.4460647106170654,3.4443886280059814,0.01,-100.0,0.01573836710304022,0.012816394562833011,0.043860765639692545,0.3967922329902649
2,2,3.6137466430664062,3.593111991882324,0.01,-100.0,0.01762384409084916,0.22322100028395653,0.5411518514156342,1.593874305486679
3,3,9.833163261413574,9.717151641845703,0.01,-100.0,0.020311796572059393,1.0521275699138641,3.3537054657936096,3.411317467689514
4,4,5.483548164367676,5.386805057525635,0.01,-100.0,0.022056789603084326,5.7919042110443115,6.480293095111847,5.683651804924011
5,5,3.9696061611175537,4.039920806884766,0.01,-100.0,0.022053626365959644,9.515294253826141,16.149386644363403,1.6148357391357422
6,6,3.9410476684570312,3.698045253753662,0.01,0.38566772239616764,0.02229629410430789,12.358660221099854,25.221238613128662,3.674698531627655
7,7,3.4792633056640625,3.611527442932129,0.01,0.3864175200226321,0.0227572089061141,15.651359558105469,32.92930221557617,4.731087565422058
8,8,3.670762777328491,3.6948347091674805,0.01,0.38661919363497044,0.023374028969556093,19.638461709022522,42.21849822998047,5.142010688781738
9,9,3.789724588394165,3.696434497833252,0.01,0.38691424782375317,0.023775390814989805,23.59200668334961,51.95623540878296,5.450295925140381
10,10,3.622377872467041,4.028485298156738,0.01,0.38777975177573154,0.024066364858299494,27.23288893699646,61.063918113708496,5.517387390136719
