step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.201741695404053,4.178336143493652,0.01,-100.0
1,1,3.5053200721740723,3.439976453781128,0.01,-100.0,0.015914521645754576,0.011667517537716776,0.0438159522600472,1.2624204754829407
2,2,3.9327192306518555,3.9312198162078857,0.01,-100.0,0.017749581020325422,0.1626963410526514,0.4582686014473438,10.289118766784668
3,3,4.551480293273926,4.542547702789307,0.01,-100.0,0.01980650145560503,1.3637367188930511,2.1303364634513855,11.47321367263794
4,4,3.7060723304748535,3.868553638458252,0.01,-100.0,0.02203064924106002,3.6753484904766083,12.534581303596497,53.07563781738281
5,5,3.8788866996765137,3.8329291343688965,0.01,-100.0,0.02221936173737049,7.026000082492828,17.69856595993042,48.502488136291504
6,6,3.8210017681121826,3.723738431930542,0.01,0.27089520632937525,0.022355502005666494,10.126634955406189,17.82514190673828,33.1402645111084
7,7,3.4349000453948975,3.5563583374023438,0.01,0.29411974471849,0.022317375987768173,12.334798455238342,18.097832679748535,26.5147385597229
8,8,3.337465524673462,3.627025604248047,0.01,0.314766749156351,0.02223616512492299,15.513171434402466,20.120709657669067,28.728179454803467
9,9,3.2888660430908203,3.485848903656006,0.01,0.33658985418650683,0.022287465631961823,20.500345706939697,32.13987135887146,30.313910961151123
10,10,3.2577624320983887,3.6863136291503906,0.01,0.35457853850172544,0.0224421382881701,25.224506855010986,40.82553696632385,32.634766578674316
