step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.489426612854004,5.398308277130127,0.01,-100.0
1,1,3.8700175285339355,4.004353046417236,0.01,-100.0,0.015962057281285524,0.010848746460396796,0.043743896298110485,0.5898681282997131
2,2,10.001182556152344,10.044967651367188,0.01,-100.0,0.015314842341467738,0.4101018887013197,0.4566877819597721,3.585473120212555
3,3,10.537156105041504,10.703195571899414,0.01,-100.0,0.016502943355590105,2.539726495742798,3.381043881177902,3.5976067185401917
4,4,11.077238082885742,10.677393913269043,0.01,-100.0,0.017896472942084074,6.433620750904083,6.167204678058624,6.575924634933472
5,5,12.048309326171875,11.906408309936523,0.01,-100.0,0.01975015550851822,10.649129152297974,9.445344686508179,8.87356686592102
6,6,12.508076667785645,12.368773460388184,0.01,0.5915879925131389,0.021036369260400534,13.659014105796814,11.653132557868958,8.90761661529541
7,7,11.464698791503906,11.075761795043945,0.01,0.5918264970071848,0.022155880462378263,16.985170364379883,12.856351733207703,8.525735855102539
8,8,11.588857650756836,11.509797096252441,0.01,0.5911696286125145,0.02303830487653613,22.186458587646484,14.519537150859833,9.254024028778076
9,9,10.360296249389648,10.888705253601074,0.01,0.5915663016433967,0.023951023817062378,25.241739511489868,12.709914326667786,5.415185332298279
10,10,9.219091415405273,9.32766342163086,0.01,0.5912919832146589,0.024555666372179985,31.1190664768219,13.444831371307373,4.433752179145813
